Year,Month,Day,Region,Site,Fisher,Method,sector,Fish no.,HL,Width,Whole Weight,Mantle weight,Quill length,Sex,Stage,OW.testes,NW.sperm,ODV.vasdeferens,OV.penis,Whole.nadWt,Nads kept,Mated,Comments
2014,7,10,Metro,Parmelia Bank,,,Research,140996,158,,173.3,59.7,161,M,4,0.87,0.12,0.23,0.09,1.31,,,
2014,7,10,Metro,Parmelia Bank,,,Research,140997,143,,144.3,49,147,M,3,0.18,,0.28,,0.46,,,Whole gonad weight
2014,7,10,Metro,Parmelia Bank,,,Research,141000,146,,149,48.8,148,M,2,0.06,,0.17,,0.23,,,Whole gonad weight
2014,7,11,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141005,248,,490.4,159.8,247,M,5,12.63,6.75,1.64,0.94,21.96,,,
2014,7,11,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141006,183,,237.1,80.6,181,M,5,4.6,1.37,0.68,0.52,7.17,,,
2014,7,11,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141009,261,,560.4,198,260,M,5,10.96,6.27,1.52,0.82,19.57,,,
2014,7,11,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141013,212,,340.3,108.8,211,M,5,4.42,1.38,0.83,0.46,7.09,,,
2014,7,11,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141015,209,,361.9,115.2,209,M,5,2.87,1,0.75,0.32,4.94,,,
2014,7,11,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141016,200,,336.1,106.9,198,M,5,3.6,1.38,0.73,0.51,6.22,,,
2014,7,10,Metro,Parmelia Bank,,,Research,141018,135,,121.2,43,140,M,4,0.76,0.1,0.22,0.06,1.14,,,
2014,7,9,Geographe Bay,Abbey,L. Rumner,,Commercial,141020,197,,283.4,95.4,197,M,5,3.89,2.2,0.78,0.42,7.29,,,
2014,7,9,Geographe Bay,Abbey,L. Rumner,,Commercial,141022,216,,416.1,134.6,217,M,5,5.31,2.27,1.04,0.69,9.31,,,
2014,7,9,Geographe Bay,Abbey,L. Rumner,,Commercial,141023,194,,301.8,90.2,196,M,5,6.08,1.9,1.18,0.5,9.66,,,
2014,7,9,Geographe Bay,Abbey,L. Rumner,,Commercial,141024,232,,482.7,146.9,232,M,5,3.68,1.38,0.73,0.53,6.32,,,
2014,7,9,Geographe Bay,Abbey,L. Rumner,,Commercial,141025,202,,364.5,110.2,202,M,5,3.62,0.98,0.85,0.38,5.83,,,
2014,7,9,Geographe Bay,Abbey,L. Rumner,,Commercial,141027,228,,462.5,140.9,228,M,5,6.21,1.25,1.03,0.55,9.04,,,
2014,7,9,Geographe Bay,Abbey,L. Rumner,,Commercial,141028,295,,873,273.6,294,M,5,16.61,8.95,2.1,1.22,28.88,,,
2014,7,9,Geographe Bay,Abbey,L. Rumner,,Commercial,141029,272,,711.2,213,271,M,5,12.76,4.64,1.57,0.91,19.88,,,
2014,6,28,Geographe Bay,Abbey,L. Rumner,,Commercial,141030,159,,193.7,53.7,160,M,4,0.14,0.09,0.22,0.08,0.53,,,
2014,6,28,Geographe Bay,Abbey,L. Rumner,,Commercial,141032,172,,230.4,72.8,173,M,5,1.8,0.32,0.39,0.2,2.71,,,
2014,6,28,Geographe Bay,Abbey,L. Rumner,,Commercial,141033,170,,222.4,67,171,M,4,1.03,0.22,0.33,0.13,1.71,,,"Some 'arms' partly missing, 'hole' in mantle"
2014,6,28,Geographe Bay,Abbey,L. Rumner,,Commercial,141034,142,,161.6,51.9,143,M,3,0.06,0.04,0.08,0.05,0.23,,,
2014,6,28,Geographe Bay,Abbey,L. Rumner,,Commercial,141035,128,,111.2,35.6,129,M,3,0.01,,0.09,,0.1,,,Whole gonad weight
2014,6,28,Geographe Bay,Abbey,L. Rumner,,Commercial,141036,188,,304.4,95.6,187,M,5,2.38,0.58,0.61,0.3,3.87,a,,
2014,6,28,Geographe Bay,Abbey,L. Rumner,,Commercial,141037,174,,232.7,69.6,173,M,4,1.16,0.13,0.31,0.12,1.72,,,
2014,6,28,Geographe Bay,Abbey,L. Rumner,,Commercial,141038,177,,248.9,76.4,177,M,5,1.21,0.17,0.33,0.13,1.84,,,
2014,6,28,Geographe Bay,Abbey,L. Rumner,,Commercial,141039,149,,168.1,51.7,148,M,4,0.2,0.05,0.15,0.04,0.44,,,
2014,6,28,Geographe Bay,Abbey,L. Rumner,,Commercial,141040,272,,798.4,265.5,271,M,5,8.06,2.39,1.35,0.73,12.53,,,
2014,6,28,Geographe Bay,Abbey,L. Rumner,,Commercial,141041,271,,727.7,239.7,270,M,5,13.26,9.12,1.76,1.8,25.94,,,
2014,6,28,Geographe Bay,Abbey,L. Rumner,,Commercial,141042,203,,363.6,120.6,204,M,5,4.45,2.46,0.89,0.78,8.58,a,,
2014,7,19,Albany,King George Sound,R.J. Leese,,Commercial,141044,327,,1209.8,396.9,325,M,5,20.85,9.75,2.47,1.98,35.05,a,,
2014,7,19,Albany,King George Sound,R.J. Leese,,Commercial,141045,293,,991.9,315.6,289,M,5,14.55,5.62,1.81,1.36,23.34,a,,
2014,7,19,Albany,King George Sound,R.J. Leese,,Commercial,141046,317,,1071.2,342.9,317,M,5,18.86,10.87,2.47,1.55,33.75,a,,
2014,7,19,Albany,King George Sound,R.J. Leese,,Commercial,141047,285,,867.9,292.2,286,M,5,13.62,5.55,1.9,0.94,22.01,a,,
2014,7,19,Albany,King George Sound,R.J. Leese,,Commercial,141048,314,,962.7,314.6,308,M,5,18.22,9.36,2.35,1.6,31.53,a,,
2014,7,19,Albany,King George Sound,R.J. Leese,,Commercial,141049,322,,950.6,321.4,323,M,5,14.24,18.43,3.29,2.65,38.61,a,,
2014,7,19,Albany,King George Sound,R.J. Leese,,Commercial,141050,285,,763.1,250.5,286,M,5,15.8,13.88,2.65,2.26,34.59,a,,
2014,7,19,Albany,King George Sound,R.J. Leese,,Commercial,141051,235,,510.8,161.2,238,M,5,3.68,1.61,0.91,0.58,6.78,a,,
2014,7,19,Albany,King George Sound,R.J. Leese,,Commercial,141053,260,,681.4,226.8,260,M,5,6.91,3.5,1.31,0.98,12.7,,,
2014,7,19,Albany,King George Sound,R.J. Leese,,Commercial,141055,306,,914.8,277.3,306,M,5,14.34,13.7,2.51,1.51,32.06,,,
2014,7,19,Albany,King George Sound,R.J. Leese,,Commercial,141056,295,,850,263.5,296,M,5,16.22,7.77,2.14,0.99,27.12,,,
2014,7,19,Albany,King George Sound,R.J. Leese,,Commercial,141057,307,,1015.9,329.7,307,M,5,15.65,8.74,2.26,1.33,27.98,,,
2014,7,19,Albany,King George Sound,R.J. Leese,,Commercial,141058,266,,703.9,209.5,266,M,5,5,3.23,1.18,0.91,10.32,,a,
2014,7,19,Albany,King George Sound,R.J. Leese,,Commercial,141063,240,,507,170.7,241,M,5,4.92,2.3,1.04,0.61,8.87,,,
2014,7,19,Albany,King George Sound,R.J. Leese,,Commercial,141064,274,,783,251.8,274,M,5,4.76,1.74,1.21,0.65,8.36,,,
2014,7,19,Albany,King George Sound,R.J. Leese,,Commercial,141065,227,,457.8,142.8,227,M,5,3.21,1.33,0.87,0.27,5.68,,,
2014,7,19,Albany,King George Sound,R.J. Leese,,Commercial,141066,312,,994.9,326.5,312,M,5,17.03,10.58,2.66,1.1,31.37,,,
2014,7,19,Albany,King George Sound,R.J. Leese,,Commercial,141067,257,,643.6,203.8,258,M,5,7.56,3.66,1.49,1.18,13.89,,,
2014,7,19,Albany,King George Sound,R.J. Leese,,Commercial,141068,250,,618.8,192.3,248,M,5,11.48,3.81,1.77,0.86,17.92,,,
2014,7,19,Albany,King George Sound,R.J. Leese,,Commercial,141069,272,,702.2,208.5,272,M,5,14.66,8.9,1.91,1.12,26.59,,,
2014,7,19,Albany,King George Sound,R.J. Leese,,Commercial,141071,310,,910.9,326.3,311,M,5,15.24,8.6,2.87,0.78,27.49,,,
2014,7,19,Albany,King George Sound,R.J. Leese,,Commercial,141072,200,,359.5,118.9,202,M,5,2.62,0.82,0.64,0.23,4.31,,,
2014,7,19,Albany,King George Sound,R.J. Leese,,Commercial,141073,225,,449.1,137.4,224,M,5,8.32,1.45,1.44,0.6,11.81,,,
2014,7,19,Albany,King George Sound,R.J. Leese,,Commercial,141074,274,,795.4,256.5,271,M,5,6.27,2.01,1.39,0.61,10.28,,,
2014,7,19,Albany,King George Sound,R.J. Leese,,Commercial,141075,214,,372.9,122.3,214,M,5,2.74,0.64,0.74,0.35,4.47,,,
2014,7,19,Albany,King George Sound,R.J. Leese,,Commercial,141076,242,,633.7,204.5,241,M,5,8.3,5.38,1.86,0.73,16.27,,,
2014,7,19,Albany,King George Sound,R.J. Leese,,Commercial,141077,234,,571.2,173.8,235,M,5,3.34,1.12,0.91,0.54,5.91,,,
2014,7,19,Albany,King George Sound,R.J. Leese,,Commercial,141079,254,,558,178.7,256,M,5,11.6,4.2,1.74,1.09,18.63,,,
2014,7,19,Albany,King George Sound,R.J. Leese,,Commercial,141081,225,,457,139.5,225,M,5,4.03,1.29,0.92,0.46,6.7,,,
2014,7,19,Albany,King George Sound,R.J. Leese,,Commercial,141082,269,,753.3,238.1,270,M,5,13.35,7.4,2.07,1.08,23.9,,,
2014,7,19,Albany,King George Sound,R.J. Leese,,Commercial,141083,257,,625.9,201.5,257,M,5,9.63,3.36,1.67,0.49,15.15,,,
2014,7,19,Albany,King George Sound,R.J. Leese,,Commercial,141084,260,,543.9,183.3,262,M,5,11.75,5.95,2.12,1.57,21.39,,,
2014,7,12,Metro,,Rec. comp,,Recreational,141085,,,,,234,M,5,,4.58,1.9,0.59,7.07,,,
2014,7,12,Metro,,Rec. comp,,Recreational,141087,,,,,266,M,5,12.04,5.91,1.73,0.69,20.37,,,
2014,7,12,Metro,,Rec. comp,,Recreational,141088,,,,,274,M,5,12.3,6.72,1.97,0.58,21.57,,,
2014,7,12,Metro,,Rec. comp,,Recreational,141093,,,,,208,M,5,,5.13,1.48,0.72,7.33,,,
2014,7,12,Metro,,Rec. comp,,Recreational,141094,,,,,175,M,3,0.42,0.07,0.26,0.08,0.83,,,
2014,7,12,Metro,,Rec. comp,,Recreational,141099,,,,,150,M,5,1.31,0.18,0.32,0.09,1.9,,,
2014,7,12,Metro,,Rec. comp,,Recreational,141101,,,,,151,M,3,0.08,,0.13,,0.21,,,Whole gonad weight
2014,7,12,Metro,,Rec. comp,,Recreational,141105,,,,,136,M,5,0.66,0.44,0.44,0.07,1.61,,,
2014,7,12,Metro,,Rec. comp,,Recreational,141109,,,,,140,M,3,0.08,0.05,0.17,0.04,0.34,,,
2014,7,12,Metro,,Rec. comp,,Recreational,141111,,,,,124,M,3,0.04,,0.1,,0.14,,,Whole gonad weight
2014,7,12,Metro,,Rec. comp,,Recreational,141112,,,,,150,M,4,0.81,0.18,0.26,0.04,1.29,,,
2014,7,12,Metro,,Rec. comp,,Recreational,141114,,,,,133,M,2,0.04,,0.08,,0.12,,,Whole gonad weight
2014,7,12,Metro,,Rec. comp,,Recreational,141115,,,,,137,M,5,1.99,0.66,0.47,0.08,3.2,,,
2014,7,12,Metro,,Rec. comp,,Recreational,141116,,,,,122,M,4,0.47,0.05,0.16,0.02,0.7,,,
2014,7,12,Metro,,Rec. comp,,Recreational,141118,,,,,105,M,3,0.21,,0.23,,0.44,,,"Whole gonad weight, top part of quill missing"
2014,7,12,Metro,,Rec. comp,,Recreational,141119,,,,,282,M,5,8.46,3.26,2.34,0.56,14.62,,,
2014,7,12,Metro,,Rec. comp,,Recreational,141120,,,,,292,M,5,12.29,5.47,1.99,0.4,20.15,,,
2014,7,12,Metro,,Rec. comp,,Recreational,141122,,,,,215,M,5,6.58,2.79,1.69,0.7,11.76,,,Spermatophores partly missing
2014,7,12,Metro,,Rec. comp,,Recreational,141123,,,,,205,M,5,2.76,0.66,0.74,0.38,4.54,,,
2014,7,12,Metro,,Rec. comp,,Recreational,141125,,,,,200,M,5,2.99,1.9,0.88,0.27,6.04,,,
2014,7,12,Metro,,Rec. comp,,Recreational,141127,,,,,155,M,,0.29,,,,0.29,,,Gonads missing
2014,7,12,Metro,,Rec. comp,,Recreational,141130,,,,,134,M,4,0.56,0.08,0.22,0.05,0.91,,,
2014,7,12,Metro,,Rec. comp,,Recreational,141131,,,,,134,M,3,0.24,,0.31,,0.55,,,Whole gonad weight
2014,8,9,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141134,170,,226.5,73.1,170,M,5,4.12,1.52,0.76,0.08,6.48,,,
2014,8,9,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141135,184,,320.5,101.5,185,M,4,1.76,0.46,0.16,0.04,2.42,,,
2014,8,9,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141137,236,,584.9,172.9,236,M,5,4.76,1.06,0.97,0.65,7.44,a,,
2014,8,9,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141138,245,,599.9,183.7,246,M,5,12.59,9.66,1.85,0.65,24.75,a,,
2014,8,9,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141141,278,,884.4,251.7,284,M,5,16.54,9.97,2.22,1.03,29.76,a,,
2014,8,9,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141142,218,,465.3,143.9,220,M,5,6.6,2.8,1.21,0.24,10.85,a,,
2014,8,9,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141145,205,,419.3,114.7,208,M,5,6.06,2.13,0.96,0.37,9.52,a,,
2014,8,9,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141147,197,,380.6,108.4,201,M,5,2.78,1.18,0.6,0.22,4.78,a,a,
2014,8,9,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141149,221,,562.2,146.2,220,M,5,2.92,0.67,0.72,0.3,4.61,,,
2014,8,9,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141150,235,,612.6,181.4,232,M,5,8.56,2.94,1.4,0.42,13.32,a,,
2014,8,9,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141151,268,,771.6,214.8,269,M,5,11.99,13.43,2.15,0.95,28.52,,,
2014,8,9,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141152,316,,1129.8,377.3,316,M,5,16.11,8.8,2.82,0.83,28.56,,,
2014,8,9,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141153,235,,539,156.1,233,M,5,11.49,4.74,1.93,0.74,18.9,,,
2014,8,9,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141158,196,,357.1,102.3,197,M,5,2.43,0.54,0.56,0.15,3.68,,,
2014,8,9,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141159,223,,461.7,136.5,223,M,5,9.65,3.29,1.45,0.78,15.17,,,
2014,8,9,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141160,206,,365.5,131.5,208,M,5,7.87,3.3,1.17,0.42,12.76,,,
2014,8,9,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141162,195,,380.5,121.1,196,M,5,8.17,3.54,1.2,0.25,13.16,,,
2014,8,9,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141163,238,,640.9,193.2,240,M,5,9.18,4.27,1.32,0.72,15.49,,,
2014,8,11,Metro,Parmelia Bank,,,Research,141169,245,,471.6,156.3,245,M,5,11.84,6.07,1.56,0.9,20.37,a,,
2014,8,11,Metro,Parmelia Bank,,,Research,141170,249,,465.9,154.4,249,M,5,9.37,3.87,1.9,0.49,15.63,a,,
2014,8,11,Metro,Parmelia Bank,,,Research,141171,241,,445.1,149.1,241,M,5,10.11,2.43,1.32,0.58,14.44,a,,
2014,8,11,Metro,Parmelia Bank,,,Research,141173,166,,197.2,68.3,168,M,5,3.28,1.02,0.6,0.4,5.3,a,,
2014,8,11,Metro,Parmelia Bank,,,Research,141175,200,,307.2,102.1,203,M,5,5.57,1.76,0.85,0.56,8.74,a,,some arms 'half missing'
2014,8,11,Metro,Parmelia Bank,,,Research,141180,223,,347.4,118.8,224,M,5,9.73,6.27,1.34,0.4,17.74,a,,
2014,8,11,Metro,Parmelia Bank,,,Research,141181,179,,244.6,77.9,181,M,5,1.93,0.25,0.36,0.22,2.76,a,,
2014,8,11,Metro,Parmelia Bank,,,Research,141182,175,,245.5,77.2,176,M,5,1.56,0.4,0.39,0.27,2.62,a,,
2014,8,11,Metro,Parmelia Bank,,,Research,141183,185,,268.3,83.7,188,M,5,2.99,0.57,0.52,0.24,4.32,a,,
2014,8,11,Metro,Parmelia Bank,,,Research,141185,164,,197.2,66.4,166,M,5,2.68,0.41,0.53,0.28,3.9,a,,1 'shooter tentacle' missing
2014,8,11,Metro,Parmelia Bank,,,Research,141187,179,,250.2,81.1,181,M,3,0.63,0.18,0.25,0.1,1.16,,,
2014,8,11,Metro,Parmelia Bank,,,Research,141189,160,,173.3,56.4,162,M,4,1.5,0.29,0.43,0.13,2.35,,,
2014,8,11,Metro,Parmelia Bank,,,Research,141191,151,,158.5,51,154,M,5,1.7,0.22,0.38,0.15,2.45,,,
2014,8,11,Metro,Parmelia Bank,,,Research,141193,168,,207.2,70,170,M,5,2.55,0.48,0.53,0.2,3.76,,,
2014,8,11,Metro,Parmelia Bank,,,Research,141194,161,,192.2,62.9,163,M,5,1.64,0.54,0.45,0.18,2.81,,,
2014,8,11,Metro,Parmelia Bank,,,Research,141196,153,,164.8,55.2,157,M,2,0.14,0.09,0.16,0.07,0.46,,,
2014,8,11,Metro,Parmelia Bank,,,Research,141197,147,,153.4,50.6,152,M,4,1.24,0.17,0.3,0.08,1.79,,,
2014,8,11,Metro,Parmelia Bank,,,Research,141198,139,,148.4,48,141,M,4,1.18,0.17,0.32,0.13,1.8,,,
2014,7,26,Metro,Mangles Bay,W. Upton,,Recreational,141202,,,,,156,M,4,1.24,0.12,0.29,0.09,1.74,,,2-3m
2014,7,26,Metro,Mangles Bay,W. Upton,,Recreational,141203,,,,,163,M,2,0.07,0.05,0.12,0.04,0.28,,,2-3m
2014,8,16,Metro,Parmelia Bank,W. Upton,,Recreational,141206,,,,,244,M,5,9.99,5.22,1.73,0.61,17.55,,,5m
2014,8,16,Metro,Parmelia Bank,W. Upton,,Recreational,141207,,,,,305,M,5,4.91,5.41,2.39,1.05,13.76,,,5m
2014,8,16,Metro,Parmelia Bank,W. Upton,,Recreational,141208,,,,,138,M,2,0.4,0.06,0.13,0.03,0.62,,,5m
2014,8,16,Metro,Parmelia Bank,W. Upton,,Recreational,141209,,,,,185,M,5,3.13,0.9,0.09,0.43,4.55,,,5m
2014,8,16,Metro,Parmelia Bank,W. Upton,,Recreational,141210,,,,,181,M,4,1.47,0.11,0.34,0.16,2.08,,,5m
2014,8,16,Metro,Parmelia Bank,W. Upton,,Recreational,141211,,,,,195,M,5,2.67,0.8,0.62,0.22,4.31,,,5m
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141212,369,,1308.8,432.4,370,M,5,19.37,26.15,4.06,1.29,50.87,a,,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141213,312,,925,291.2,309,M,5,18.79,7.69,2.35,1.28,30.11,a,,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141214,234,,445,147.8,233,M,5,5.7,1.73,1.04,0.35,8.82,a,,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141216,254,,578.5,190.4,255,M,5,6.88,1.52,1.08,0.65,10.13,a,,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141217,388,,1934.3,604.2,387,M,5,27.48,21.67,3.85,1.89,54.89,a,,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141218,265,,618.6,208.8,263,M,5,12.79,7.04,2.09,0.45,22.37,a,,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141219,218,,370.6,122.3,218,M,5,7.97,1.78,1.09,0.43,11.27,a,,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141220,257,,543.2,180.7,256,M,5,14.45,3.77,1.92,0.63,20.77,a,,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141222,265,,617.3,201,267,M,5,13.12,8.55,2.09,0.84,24.6,,,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141224,328,,1010.3,334.2,325,M,5,17.47,13.65,2.89,1.67,35.68,,,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141225,324,,1063.2,346.5,323,M,5,15.34,10.15,2.56,1.17,29.22,,,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141226,231,,479.9,146.4,231,M,5,4.56,3.21,0.95,0.64,9.36,a,,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141228,332,,1072.6,343,330,M,5,18.14,8.39,2.45,1.06,30.04,,,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141229,301,,670.6,218,301,M,5,2.39,12.94,2.62,0.98,18.93,,,Flaccid
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141230,315,,1036.6,360.9,315,M,5,19.76,15.24,2.61,0.94,38.55,,,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141231,336,,1072.7,352.3,334,M,5,19.79,13.79,2.57,0.96,37.11,,,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141232,340,,1134.4,374.8,337,M,5,21.43,14.03,2.74,1.33,39.53,,,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141233,260,,599.5,184.6,259,M,5,10.3,2.21,1.66,0.34,14.51,,,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141234,185,,308.7,106.5,186,M,3,1.6,0.2,0.46,0.19,2.45,,,Pictures taken
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141235,218,,429.3,144.8,217,M,5,3.54,0.87,0.81,0.35,5.57,a,,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141236,211,,392.5,132.2,212,M,5,4.51,1.14,0.93,0.31,6.89,a,,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141238,232,,511.8,183.1,232,M,5,9.89,2.3,1.24,0.48,13.91,,,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141239,254,,638.6,229.3,254,M,5,15.18,6.31,2.05,0.86,24.4,,,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141240,252,,545.5,179.5,250,M,5,7.96,2.6,1.2,0.47,12.23,,,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141241,345,,1344,457.3,346,M,5,17.88,15.79,2.84,1.24,37.75,,,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141242,260,,660.2,219.3,259,M,5,10.19,4.2,1.68,0.47,16.54,,,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141243,273,,720.7,228.5,271,M,5,7.85,1.28,1.23,0.69,11.05,,,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141245,287,,759.5,225.2,286,M,5,16.03,9.43,2.24,1.19,28.89,,,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141246,236,,506.6,168.7,235,M,5,11.33,5.1,1.57,0.72,18.72,,,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141248,210,,409.3,122.3,209,M,5,4.07,1.29,0.81,0.64,6.81,a,,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141250,266,,676.9,235.5,262,M,5,10.7,5.15,2.2,1.07,19.12,,,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141252,168,,237,79.7,170,M,5,2.32,0.36,0.43,0.21,3.32,,,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141253,234,,547,178.7,233,M,5,11.47,3.82,1.66,0.5,17.45,,,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141254,193,,291.3,98.3,193,M,5,4.83,1.14,0.67,0.41,7.05,,,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141258,310,,1050.1,356.3,310,M,5,19.82,12.01,2.73,1.32,35.88,,,
2014,8,23,Albany,King George Sound,Jackman,,Commercial,141259,334,,1206,384.7,331,M,5,19.31,11.75,3.68,1.56,36.3,,,
2014,9,17,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141261,311,,979.7,305.4,307,M,5,16.7,13.43,2.93,1.52,34.58,a,,
2014,9,17,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141262,285,,724.8,220.3,281,M,5,13.41,10.49,2.27,1.8,27.97,a,,
2014,9,17,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141263,273,,614.5,189,271,M,5,12.56,4.03,2.44,0.79,19.82,a,,
2014,9,17,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141264,206,,331.3,108.6,205,M,5,8.74,2.42,1.41,0.33,12.9,a,,
2014,9,17,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141265,191,,301.4,88.2,190,M,5,5.79,2.11,0.75,0.34,8.99,a,,
2014,9,17,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141267,176,,239.7,78.9,176,M,3,1.6,0.36,0.39,0.12,2.47,a,,
2014,9,17,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141268,235,,446.5,139.1,236,M,5,8.57,10.42,1.82,0.93,21.74,a,,
2014,9,17,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141269,280,,685.5,223.6,277,M,5,13.78,11.54,2.25,0.83,28.4,a,,
2014,9,17,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141270,214,,426.4,133.6,211,M,5,3.79,0.81,0.85,0.44,5.89,,,
2014,9,17,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141272,313,,854.3,280.5,316,M,5,13.92,9.16,2.54,1.44,27.06,,,
2014,9,17,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141274,260,,580.6,193.8,257,M,5,15.17,11.26,3.11,0.86,30.4,,,
2014,9,17,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141276,370,,1789.9,588.1,373,M,5,14.88,24.4,4.12,2.6,46,a,,
2014,9,17,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141278,283,,655.3,204.2,280,M,5,11.42,10.6,2.63,0.81,25.46,,,
2014,9,17,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141281,264,,560.8,182.1,261,M,5,10.79,9.27,1.85,0.93,22.84,,,
2014,9,17,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141282,292,,792.1,258.9,292,M,5,9.45,10.79,2.68,0.8,23.72,,,
2014,9,17,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141284,160,,222.6,76.3,162,M,4,1.14,0.15,0.4,0.08,1.77,,,
2014,9,17,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141285,222,,469.4,149,225,M,5,9.43,2.41,1.77,1.53,15.14,,,
2014,9,17,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141288,286,,801.4,258.3,283,M,5,14,10.34,1.99,1.45,27.78,,,
2014,9,17,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141289,247,,575.4,177.3,247,M,5,10.08,4.83,2.04,1.28,18.23,,,
2014,9,17,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141293,352,,1506.8,497.6,355,M,5,15.92,12.96,3.05,1.86,33.79,,,
2014,9,17,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141294,268,,653.4,219.1,268,M,5,12.71,6.07,1.98,0.92,21.68,,,
2014,9,17,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141295,200,,358.4,114.6,203,M,5,1.46,0.33,0.53,0.15,2.47,,,
2014,9,17,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141296,247,,484.3,170.4,250,M,5,10.33,8.41,1.56,1.05,21.35,,,
2014,9,17,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141297,249,,595.3,195.4,248,M,5,10.5,2.64,1.36,0.51,15.01,,,
2014,9,17,Geographe Bay,Geographe Bay,L. Rumner,,Commercial,141299,317,,1003.1,316.4,317,M,5,11.83,8.33,2.47,1.35,23.98,,,
